Date,Time,Site Name,Agency Name,Material,Ticket No,Vehicle No,Transfer Party Name,First Weight,First Timestamp,Second Weight,Second Timestamp,Net Weight,Material Type,First Front Image,First Back Image,Second Front Image,Second Back Image,Site Incharge,User Name
06-07-2025,13:00:08,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1245,AP21TB4935,On-site,26980,06-07-2025 12:54:47,10780,06-07-2025 12:54:47,16200,Legacy/MSW,Bethamcherla_AP21TB4935_20250706_125453_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_125456_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_130004_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_130006_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,17:41:34,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1263,AP21TB4935,On-site,29270,06-07-2025 17:01:09,10430,06-07-2025 17:01:09,18840,Soil,Bethamcherla_AP21TB4935_20250706_170113_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_170116_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_174128_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_174131_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,20:44:06,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1277,AP21TB4935,On-site,29450,06-07-2025 20:36:12,10510,06-07-2025 20:36:12,18940,Legacy/MSW,Bethamcherla_AP21TB4935_20250706_203616_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_203619_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_204359_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_204402_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,18:02:06,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1271,AP28TC8081,On-site,29950,06-07-2025 17:54:19,11000,06-07-2025 17:54:19,18950,Legacy/MSW,Bethamcherla_AP28TC8081_20250706_175422_1st_front.jpg,Bethamcherla_AP28TC8081_20250706_175424_1st_back.jpg,Bethamcherla_AP28TC8081_20250706_180200_2nd_front.jpg,Bethamcherla_AP28TC8081_20250706_180203_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,22:47:51,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1290,AP27TW7569,On-site,28890,06-07-2025 22:32:21,11500,06-07-2025 22:32:21,17390,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_223225_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_223227_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_224745_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_224748_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,12:49:05,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1244,AP27TW7569,On-site,26200,06-07-2025 12:42:59,10870,06-07-2025 12:42:59,15330,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_124303_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_124305_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_124859_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_124902_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,8:58:09,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1215,AP21TB4935,On-site,23450,06-07-2025 8:51:16,10760,06-07-2025 8:51:16,12690,Legacy/MSW,Bethamcherla_AP21TB4935_20250706_085120_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_085123_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_085803_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_085805_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,12:05:56,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1238,AP28TC8081,On-site,24110,06-07-2025 12:01:30,11000,06-07-2025 12:01:30,13110,Legacy/MSW,Bethamcherla_AP28TC8081_20250706_120136_1st_front.jpg,Bethamcherla_AP28TC8081_20250706_120140_1st_back.jpg,Bethamcherla_AP28TC8081_20250706_120548_2nd_front.jpg,Bethamcherla_AP28TC8081_20250706_120552_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,6:04:32,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1213,AP21TB4935,On-site,25210,06-07-2025 5:47:43,10760,06-07-2025 5:47:43,14450,Soil,Bethamcherla_AP21TB4935_20250706_054748_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_054752_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_060421_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_060425_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,5:33:26,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1209,AP 26 TA 0434,On-site,26270,06-07-2025 5:19:07,10040,06-07-2025 5:19:07,16230,Soil,Bethamcherla_AP_26_TA_0434_20250706_051911_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_051915_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_053319_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_053323_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,18:26:21,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1273,AP26TA0434,On-site,27950,06-07-2025 18:19:50,9970,06-07-2025 18:19:50,17980,Legacy/MSW,Bethamcherla_AP26TA0434_20250706_181953_1st_front.jpg,Bethamcherla_AP26TA0434_20250706_181955_1st_back.jpg,Bethamcherla_AP26TA0434_20250706_182613_2nd_front.jpg,Bethamcherla_AP26TA0434_20250706_182616_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,16:53:45,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1259,AP37TD4869,On-site,28730,06-07-2025 16:07:27,10450,06-07-2025 16:07:27,18280,Soil,Bethamcherla_AP37TD4869_20250706_160732_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_160736_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_165340_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_165342_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,17:45:17,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1264,AP37TD4869,On-site,29060,06-07-2025 17:07:57,10200,06-07-2025 17:07:57,18860,Soil,Bethamcherla_AP37TD4869_20250706_170805_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_170808_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_174511_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_174514_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,11:09:10,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1231,ap21tb4935,On-site,24550,06-07-2025 11:02:55,10760,06-07-2025 11:02:55,13790,Legacy/MSW,Bethamcherla_ap21tb4935_20250706_110259_1st_front.jpg,Bethamcherla_ap21tb4935_20250706_110302_1st_back.jpg,Bethamcherla_ap21tb4935_20250706_110904_2nd_front.jpg,Bethamcherla_ap21tb4935_20250706_110907_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,1:03:20,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1189,AP28TC8081,On-site,23990,06-07-2025 0:42:40,11020,06-07-2025 0:42:40,12970,Inert,Bethamcherla_AP28TC8081_20250706_004243_1st_front.jpg,Bethamcherla_AP28TC8081_20250706_004247_1st_back.jpg,Bethamcherla_AP28TC8081_20250706_010314_2nd_front.jpg,Bethamcherla_AP28TC8081_20250706_010317_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,11:10:45,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1232,AP37TD4869,On-site,27580,06-07-2025 11:06:55,10590,06-07-2025 11:06:55,16990,Legacy/MSW,Bethamcherla_AP37TD4869_20250706_110658_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_110700_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_111037_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_111041_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,10:49:38,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1229,AP 26 TA 0434,On-site,24240,06-07-2025 10:44:06,10060,06-07-2025 10:44:06,14180,Legacy/MSW,Bethamcherla_AP_26_TA_0434_20250706_104409_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_104412_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_104931_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_104935_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,9:50:13,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1221,AP26TA0434,On-site,29310,06-07-2025 9:44:01,10070,06-07-2025 9:44:01,19240,Legacy/MSW,Bethamcherla_AP26TA0434_20250706_094405_1st_front.jpg,Bethamcherla_AP26TA0434_20250706_094408_1st_back.jpg,Bethamcherla_AP26TA0434_20250706_094958_2nd_front.jpg,Bethamcherla_AP26TA0434_20250706_095006_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,18:09:30,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1270,AP21TB4935,On-site,28840,06-07-2025 17:51:58,9985,06-07-2025 17:51:58,18855,Soil,Bethamcherla_AP21TB4935_20250706_175201_1st_front.jpg,Bethamcherla_AP21TB4935_20250706_175203_1st_back.jpg,Bethamcherla_AP21TB4935_20250706_180924_2nd_front.jpg,Bethamcherla_AP21TB4935_20250706_180927_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,5:11:47,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1208,AP27TW7569,On-site,20660,06-07-2025 4:47:40,10920,06-07-2025 4:47:40,9740,Inert,Bethamcherla_AP27TW7569_20250706_044744_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_044747_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_051141_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_051144_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,20:46:35,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1278,AP37TD4869,On-site,29320,06-07-2025 20:39:35,10450,06-07-2025 20:39:35,18870,Legacy/MSW,Bethamcherla_AP37TD4869_20250706_203939_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_203942_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_204629_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_204631_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,5:55:44,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1212,AP 26 TA 0434,On-site,27540,06-07-2025 5:40:07,10020,06-07-2025 5:40:07,17520,Soil,Bethamcherla_AP_26_TA_0434_20250706_054011_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_054015_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_055537_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_055541_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,3:16:42,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1203,AP27TW7569,On-site,24980,06-07-2025 3:02:54,10920,06-07-2025 3:02:54,14060,Inert,Bethamcherla_AP27TW7569_20250706_030258_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_030301_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_031635_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_031639_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,9:31:54,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1218,AP27TW7569,On-site,24830,06-07-2025 9:24:59,10860,06-07-2025 9:24:59,13970,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_092503_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_092505_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_093148_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_093151_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,15:01:05,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1251,AP27TW7569,On-site,28980,06-07-2025 14:54:59,10930,06-07-2025 14:54:59,18050,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_145517_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_145522_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_150059_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_150102_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,14:48:21,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1250,AP37TD4869,On-site,26960,06-07-2025 14:42:47,10550,06-07-2025 14:42:47,16410,Legacy/MSW,Bethamcherla_AP37TD4869_20250706_144251_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_144253_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_144813_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_144817_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,22:22:53,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1287,AP28TC8081,On-site,29555,06-07-2025 22:08:55,10025,06-07-2025 22:08:55,19530,Legacy/MSW,Bethamcherla_AP28TC8081_20250706_220902_1st_front.jpg,Bethamcherla_AP28TC8081_20250706_220906_1st_back.jpg,Bethamcherla_AP28TC8081_20250706_222244_2nd_front.jpg,Bethamcherla_AP28TC8081_20250706_222248_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,22:17:42,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1286,AP27TW7569,On-site,28890,06-07-2025 22:02:04,11500,06-07-2025 22:02:04,17390,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_220207_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_220211_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_221736_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_221740_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,1:14:07,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1191,ap21tb4935,On-site,25570,06-07-2025 0:52:16,10750,06-07-2025 0:52:16,14820,Inert,Bethamcherla_AP27TW7569_20250706_005220_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_005225_1st_back.jpg,Bethamcherla_ap21tb4935_20250706_011359_2nd_front.jpg,Bethamcherla_ap21tb4935_20250706_011403_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,5:45:35,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1211,AP27TW7569,On-site,27190,06-07-2025 5:30:58,10930,06-07-2025 5:30:58,16260,Soil,Bethamcherla_AP27TW7569_20250706_053103_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_053106_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_054527_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_054531_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,12:35:24,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1242,AP26TA0434,On-site,25890,06-07-2025 12:30:13,10040,06-07-2025 12:30:13,15850,Legacy/MSW,Bethamcherla_AP26TA0434_20250706_123017_1st_front.jpg,Bethamcherla_AP26TA0434_20250706_123019_1st_back.jpg,Bethamcherla_AP26TA0434_20250706_123519_2nd_front.jpg,Bethamcherla_AP26TA0434_20250706_123521_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,21:15:04,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1283,AP37TD4869,On-site,28600,06-07-2025 21:09:40,10055,06-07-2025 21:09:40,18545,Legacy/MSW,Bethamcherla_AP37TD4869_20250706_210952_1st_front.jpg,Bethamcherla_AP37TD4869_20250706_210954_1st_back.jpg,Bethamcherla_AP37TD4869_20250706_211457_2nd_front.jpg,Bethamcherla_AP37TD4869_20250706_211500_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,15:59:03,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1256,AP 26 TA 0434,On-site,26840,06-07-2025 15:20:29,10120,06-07-2025 15:20:29,16720,Soil,Bethamcherla_AP_26_TA_0434_20250706_152043_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_152046_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_155856_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_155859_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,17:30:32,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1266,AP 26 TA 0434,On-site,22770,06-07-2025 17:24:11,9880,06-07-2025 17:24:11,12890,Legacy/MSW,Bethamcherla_AP_26_TA_0434_20250706_172415_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_172418_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_173023_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_173027_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,2:39:42,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1199,AP 26 TA 0434,On-site,24560,06-07-2025 2:23:23,10020,06-07-2025 2:23:23,14540,Inert,Bethamcherla_AP_26_TA_0434_20250706_022329_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_022332_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_023935_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_023939_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,11:01:06,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1230,AP27TW7569,On-site,26260,06-07-2025 10:54:34,10870,06-07-2025 10:54:34,15390,Legacy/MSW,Bethamcherla_AP27TW7569_20250706_105439_1st_front.jpg,Bethamcherla_AP27TW7569_20250706_105442_1st_back.jpg,Bethamcherla_AP27TW7569_20250706_110100_2nd_front.jpg,Bethamcherla_AP27TW7569_20250706_110103_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,1:05:41,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T1190,AP26TA0434,On-site,27490,06-07-2025 0:47:10,10010,06-07-2025 0:47:10,17480,Inert,Bethamcherla_AP26TA0434_20250706_004714_1st_front.jpg,Bethamcherla_AP26TA0434_20250706_004723_1st_back.jpg,Bethamcherla_AP26TA0434_20250706_010535_2nd_front.jpg,Bethamcherla_AP26TA0434_20250706_010539_2nd_back.jpg,Avijit Mondal,admin
06-07-2025,15:08:54,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1252,AP 26 TA 0434,On-site,27470,06-07-2025 15:03:01,10030,06-07-2025 15:03:01,17440,Legacy/MSW,Bethamcherla_AP_26_TA_0434_20250706_150304_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_150308_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250706_150848_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250706_150851_2nd_back.jpg,Avijit Mondal,admin
